image_path,cluster_id,label
..\raw_images\img7835_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5480_A_2.jpg,9,Element Distribution Maps
..\raw_images\img6475_C.jpg,7,SEM Morphology
..\raw_images\img14966_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6206_B.jpg,5,Fracture Cross-Sections
..\raw_images\img10757_B.jpg,0,Scientific Plots & Charts
..\raw_images\img1311_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9413_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15028_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8036_C.jpg,-1,Noise / Mixed
..\raw_images\img7625_B.jpg,7,SEM Morphology
..\raw_images\img13962_C.jpg,-1,Noise / Mixed
..\raw_images\img7970_A.jpg,-1,Noise / Mixed
..\raw_images\img12665_B.jpg,8,EBSD Maps
..\raw_images\img5314_C.jpg,-1,Noise / Mixed
..\raw_images\img2022_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img15770_C.jpg,5,Fracture Cross-Sections
..\raw_images\img2406_F.jpg,7,SEM Morphology
..\raw_images\img3513_A.jpg,7,SEM Morphology
..\raw_images\img5264_single.jpg,0,Scientific Plots & Charts
..\raw_images\img426_A.jpg,-1,Noise / Mixed
..\raw_images\img4852_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img9374_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15452_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2279_A.jpg,11,Metallographic Microstructures
..\raw_images\img8554_G.jpg,-1,Noise / Mixed
..\raw_images\img3996_C.jpg,11,Metallographic Microstructures
..\raw_images\img11293_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1322_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8625_A_2.jpg,8,EBSD Maps
..\raw_images\img9715_B.jpg,0,Scientific Plots & Charts
..\raw_images\img2773_single.jpg,0,Scientific Plots & Charts
..\raw_images\img14848_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7432_B.jpg,11,Metallographic Microstructures
..\raw_images\img12294_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8909_B_2.jpg,7,SEM Morphology
..\raw_images\img15557_single.jpg,-1,Noise / Mixed
..\raw_images\img2830_B.jpg,5,Fracture Cross-Sections
..\raw_images\img7479_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11680_A.jpg,7,SEM Morphology
..\raw_images\img11416_E.jpg,0,Scientific Plots & Charts
..\raw_images\img5754_A.jpg,0,Scientific Plots & Charts
..\raw_images\img11320_A.jpg,8,EBSD Maps
..\raw_images\img3205_A.jpg,0,Scientific Plots & Charts
..\raw_images\img3360_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8710_B.jpg,5,Fracture Cross-Sections
..\raw_images\img532_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15741_A.jpg,-1,Noise / Mixed
..\raw_images\img11823_F_2.jpg,7,SEM Morphology
..\raw_images\img8341_D.jpg,-1,Noise / Mixed
..\raw_images\img11530_D.jpg,11,Metallographic Microstructures
..\raw_images\img8555_A.jpg,10,Grain Boundary Structures
..\raw_images\img6205_E.jpg,11,Metallographic Microstructures
..\raw_images\img11572_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12122_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14104_E.jpg,-1,Noise / Mixed
..\raw_images\img3984_single.jpg,0,Scientific Plots & Charts
..\raw_images\img1803_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4608_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13119_A.jpg,7,SEM Morphology
..\raw_images\img14984_C.jpg,7,SEM Morphology
..\raw_images\img10991_C_2.jpg,-1,Noise / Mixed
..\raw_images\img9428_B.jpg,11,Metallographic Microstructures
..\raw_images\img3505_F.jpg,8,EBSD Maps
..\raw_images\img6770_F.jpg,-1,Noise / Mixed
..\raw_images\img14545_F_2.jpg,0,Scientific Plots & Charts
..\raw_images\img2801_F_2.jpg,-1,Noise / Mixed
..\raw_images\img6783_B.jpg,6,Atomic-Scale Microscopy
..\raw_images\img1824_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8109_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7600_C.jpg,-1,Noise / Mixed
..\raw_images\img7860_C.jpg,9,Element Distribution Maps
..\raw_images\img9897_C.jpg,2,Elemental Mapping
..\raw_images\img392_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8121_B.jpg,0,Scientific Plots & Charts
..\raw_images\img2974_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13470_D.jpg,0,Scientific Plots & Charts
..\raw_images\img14821_single_2.jpg,0,Scientific Plots & Charts
..\raw_images\img6785_A.jpg,11,Metallographic Microstructures
..\raw_images\img8451_A.jpg,11,Metallographic Microstructures
..\raw_images\img10121_A.jpg,-1,Noise / Mixed
..\raw_images\img207_E_2.jpg,0,Scientific Plots & Charts
..\raw_images\img14871_A.jpg,0,Scientific Plots & Charts
..\raw_images\img334_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4692_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15949_A.jpg,11,Metallographic Microstructures
..\raw_images\img12850_B.jpg,2,Elemental Mapping
..\raw_images\img11618_E_2.jpg,5,Fracture Cross-Sections
..\raw_images\img13277_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8176_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4048_F.jpg,11,Metallographic Microstructures
..\raw_images\img5990_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12142_F.jpg,8,EBSD Maps
..\raw_images\img6349_C.jpg,0,Scientific Plots & Charts
..\raw_images\img7860_C_2.jpg,9,Element Distribution Maps
..\raw_images\img7788_A_2.jpg,7,SEM Morphology
..\raw_images\img6558_B.jpg,0,Scientific Plots & Charts
..\raw_images\img335_B.jpg,0,Scientific Plots & Charts
..\raw_images\img2598_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7793_E_2.jpg,11,Metallographic Microstructures
..\raw_images\img14069_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7923_E.jpg,0,Scientific Plots & Charts
..\raw_images\img13148_F.jpg,0,Scientific Plots & Charts
..\raw_images\img15757_C.jpg,0,Scientific Plots & Charts
..\raw_images\img858_G_2.jpg,8,EBSD Maps
..\raw_images\img5570_B.jpg,-1,Noise / Mixed
..\raw_images\img12293_single.jpg,0,Scientific Plots & Charts
..\raw_images\img5282_B.jpg,11,Metallographic Microstructures
..\raw_images\img7799_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10955_A.jpg,7,SEM Morphology
..\raw_images\img7649_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8025_A.jpg,11,Metallographic Microstructures
..\raw_images\img2640_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2412_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img11954_B.jpg,-1,Noise / Mixed
..\raw_images\img283_B.jpg,11,Metallographic Microstructures
..\raw_images\img9674_B.jpg,3,Macroscopic Samples
..\raw_images\img10873_A.jpg,11,Metallographic Microstructures
..\raw_images\img13178_B.jpg,8,EBSD Maps
..\raw_images\img12653_C.jpg,-1,Noise / Mixed
..\raw_images\img540_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4792_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1679_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9787_A.jpg,0,Scientific Plots & Charts
..\raw_images\img160_A.jpg,2,Elemental Mapping
..\raw_images\img5684_G_5.jpg,0,Scientific Plots & Charts
..\raw_images\img11623_D_2.jpg,8,EBSD Maps
..\raw_images\img186_B.jpg,4,Experimental Equipment
..\raw_images\img8073_B.jpg,-1,Noise / Mixed
..\raw_images\img10590_H.jpg,9,Element Distribution Maps
..\raw_images\img11936_C_2.jpg,11,Metallographic Microstructures
..\raw_images\img9070_D_3.jpg,11,Metallographic Microstructures
..\raw_images\img15508_A.jpg,0,Scientific Plots & Charts
..\raw_images\img856_A.jpg,-1,Noise / Mixed
..\raw_images\img15659_G_2.jpg,11,Metallographic Microstructures
..\raw_images\img9769_D.jpg,7,SEM Morphology
..\raw_images\img7938_E_2.jpg,0,Scientific Plots & Charts
..\raw_images\img2802_B.jpg,7,SEM Morphology
..\raw_images\img6444_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6475_G_3.jpg,11,Metallographic Microstructures
..\raw_images\img394_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10565_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9300_F.jpg,11,Metallographic Microstructures
..\raw_images\img159_A.jpg,0,Scientific Plots & Charts
..\raw_images\img3641_D.jpg,0,Scientific Plots & Charts
..\raw_images\img3976_D.jpg,11,Metallographic Microstructures
..\raw_images\img14579_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15312_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13063_F.jpg,3,Macroscopic Samples
..\raw_images\img12753_D.jpg,0,Scientific Plots & Charts
..\raw_images\img9748_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8806_C.jpg,-1,Noise / Mixed
..\raw_images\img5655_A.jpg,11,Metallographic Microstructures
..\raw_images\img2533_A.jpg,4,Experimental Equipment
..\raw_images\img6059_C.jpg,-1,Noise / Mixed
..\raw_images\img9166_A.jpg,11,Metallographic Microstructures
..\raw_images\img14599_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12176_F.jpg,0,Scientific Plots & Charts
..\raw_images\img4048_I.jpg,11,Metallographic Microstructures
..\raw_images\img10509_I.jpg,6,Atomic-Scale Microscopy
..\raw_images\img2755_D.jpg,0,Scientific Plots & Charts
..\raw_images\img2429_C.jpg,0,Scientific Plots & Charts
..\raw_images\img9755_D.jpg,0,Scientific Plots & Charts
..\raw_images\img3977_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7529_E.jpg,0,Scientific Plots & Charts
..\raw_images\img14760_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9021_B.jpg,8,EBSD Maps
..\raw_images\img5012_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15801_D_2.jpg,11,Metallographic Microstructures
..\raw_images\img6005_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4313_single.jpg,4,Experimental Equipment
..\raw_images\img2861_A.jpg,11,Metallographic Microstructures
..\raw_images\img12445_D.jpg,11,Metallographic Microstructures
..\raw_images\img13169_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12640_E.jpg,9,Element Distribution Maps
..\raw_images\img14787_A.jpg,11,Metallographic Microstructures
..\raw_images\img10122_F.jpg,0,Scientific Plots & Charts
..\raw_images\img4681_B.jpg,11,Metallographic Microstructures
..\raw_images\img1940_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2022_A.jpg,0,Scientific Plots & Charts
..\raw_images\img802_K_2.jpg,-1,Noise / Mixed
..\raw_images\img8922_G.jpg,11,Metallographic Microstructures
..\raw_images\img11919_single.jpg,0,Scientific Plots & Charts
..\raw_images\img2032_B.jpg,-1,Noise / Mixed
..\raw_images\img6821_B.jpg,11,Metallographic Microstructures
..\raw_images\img7162_A.jpg,-1,Noise / Mixed
..\raw_images\img3990_B.jpg,8,EBSD Maps
..\raw_images\img7917_E.jpg,8,EBSD Maps
..\raw_images\img11804_single.jpg,11,Metallographic Microstructures
..\raw_images\img4567_F.jpg,-1,Noise / Mixed
..\raw_images\img12640_G.jpg,11,Metallographic Microstructures
..\raw_images\img3145_C.jpg,4,Experimental Equipment
..\raw_images\img15702_A.jpg,11,Metallographic Microstructures
..\raw_images\img11680_E.jpg,7,SEM Morphology
..\raw_images\img13789_D.jpg,0,Scientific Plots & Charts
..\raw_images\img11308_E.jpg,11,Metallographic Microstructures
..\raw_images\img14538_E.jpg,0,Scientific Plots & Charts
..\raw_images\img11012_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9657_H.jpg,0,Scientific Plots & Charts
..\raw_images\img15038_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img11382_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15262_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7968_A.jpg,11,Metallographic Microstructures
..\raw_images\img143_C.jpg,0,Scientific Plots & Charts
..\raw_images\img14176_F.jpg,11,Metallographic Microstructures
..\raw_images\img1007_G.jpg,0,Scientific Plots & Charts
..\raw_images\img6557_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5973_B_2.jpg,-1,Noise / Mixed
..\raw_images\img12268_A.jpg,11,Metallographic Microstructures
..\raw_images\img15455_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4642_D.jpg,4,Experimental Equipment
..\raw_images\img8803_C.jpg,0,Scientific Plots & Charts
..\raw_images\img9679_A.jpg,11,Metallographic Microstructures
..\raw_images\img8512_A.jpg,8,EBSD Maps
..\raw_images\img2743_D.jpg,1,Diffraction Patterns
..\raw_images\img5416_G.jpg,0,Scientific Plots & Charts
..\raw_images\img13384_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3219_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12646_B.jpg,7,SEM Morphology
..\raw_images\img3049_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11116_B.jpg,11,Metallographic Microstructures
..\raw_images\img13597_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8129_I.jpg,0,Scientific Plots & Charts
..\raw_images\img1662_single.jpg,11,Metallographic Microstructures
..\raw_images\img1063_single.jpg,0,Scientific Plots & Charts
..\raw_images\img11142_single.jpg,0,Scientific Plots & Charts
..\raw_images\img895_E.jpg,-1,Noise / Mixed
..\raw_images\img13476_E.jpg,11,Metallographic Microstructures
..\raw_images\img7037_B.jpg,-1,Noise / Mixed
..\raw_images\img4385_D.jpg,0,Scientific Plots & Charts
..\raw_images\img10775_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14054_common.jpg,0,Scientific Plots & Charts
..\raw_images\img871_C.jpg,-1,Noise / Mixed
..\raw_images\img461_A.jpg,5,Fracture Cross-Sections
..\raw_images\img14641_common_2.jpg,0,Scientific Plots & Charts
..\raw_images\img1890_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6818_C.jpg,10,Grain Boundary Structures
..\raw_images\img12225_single.jpg,0,Scientific Plots & Charts
..\raw_images\img14617_L.jpg,11,Metallographic Microstructures
..\raw_images\img7219_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img12683_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10210_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7280_E_2.jpg,11,Metallographic Microstructures
..\raw_images\img5342_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15848_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3641_E.jpg,0,Scientific Plots & Charts
..\raw_images\img6820_C.jpg,0,Scientific Plots & Charts
..\raw_images\img5173_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13331_B.jpg,-1,Noise / Mixed
..\raw_images\img4250_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11824_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13284_D_2.jpg,1,Diffraction Patterns
..\raw_images\img2815_A.jpg,11,Metallographic Microstructures
..\raw_images\img9694_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9697_B.jpg,-1,Noise / Mixed
..\raw_images\img1435_A.jpg,3,Macroscopic Samples
..\raw_images\img7248_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13125_F.jpg,1,Diffraction Patterns
..\raw_images\img538_F.jpg,-1,Noise / Mixed
..\raw_images\img15668_B.jpg,-1,Noise / Mixed
..\raw_images\img886_B.jpg,0,Scientific Plots & Charts
..\raw_images\img789_A.jpg,0,Scientific Plots & Charts
..\raw_images\img143_D_3.jpg,0,Scientific Plots & Charts
..\raw_images\img6295_A.jpg,-1,Noise / Mixed
..\raw_images\img7461_A_2.jpg,11,Metallographic Microstructures
..\raw_images\img13582_B.jpg,11,Metallographic Microstructures
..\raw_images\img10801_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8374_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7343_B.jpg,11,Metallographic Microstructures
..\raw_images\img8557_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13234_F.jpg,9,Element Distribution Maps
..\raw_images\img12450_E.jpg,0,Scientific Plots & Charts
..\raw_images\img1465_C_3.jpg,4,Experimental Equipment
..\raw_images\img8431_E.jpg,11,Metallographic Microstructures
..\raw_images\img7786_E.jpg,7,SEM Morphology
..\raw_images\img9907_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8707_C.jpg,11,Metallographic Microstructures
..\raw_images\img7742_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img11383_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7674_A.jpg,11,Metallographic Microstructures
..\raw_images\img6849_C.jpg,0,Scientific Plots & Charts
..\raw_images\img1239_D.jpg,4,Experimental Equipment
..\raw_images\img5630_B.jpg,0,Scientific Plots & Charts
..\raw_images\img1191_B.jpg,0,Scientific Plots & Charts
..\raw_images\img357_B.jpg,0,Scientific Plots & Charts
..\raw_images\img2584_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4724_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10463_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9349_B.jpg,-1,Noise / Mixed
..\raw_images\img4973_D_2.jpg,11,Metallographic Microstructures
..\raw_images\img4823_B_2.jpg,4,Experimental Equipment
..\raw_images\img9194_G.jpg,9,Element Distribution Maps
..\raw_images\img3516_C.jpg,0,Scientific Plots & Charts
..\raw_images\img4084_D_5.jpg,0,Scientific Plots & Charts
..\raw_images\img14756_C.jpg,11,Metallographic Microstructures
..\raw_images\img460_B.jpg,7,SEM Morphology
..\raw_images\img8551_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11318_D.jpg,7,SEM Morphology
..\raw_images\img12630_C.jpg,-1,Noise / Mixed
..\raw_images\img6350_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13785_E.jpg,-1,Noise / Mixed
..\raw_images\img7427_A_2.jpg,11,Metallographic Microstructures
..\raw_images\img12347_B.jpg,10,Grain Boundary Structures
..\raw_images\img12377_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13052_H.jpg,0,Scientific Plots & Charts
..\raw_images\img10254_A_2.jpg,5,Fracture Cross-Sections
..\raw_images\img2859_B.jpg,11,Metallographic Microstructures
..\raw_images\img13352_D_2.jpg,8,EBSD Maps
..\raw_images\img5872_B.jpg,11,Metallographic Microstructures
..\raw_images\img7177_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15917_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9510_E.jpg,-1,Noise / Mixed
..\raw_images\img5419_I_2.jpg,11,Metallographic Microstructures
..\raw_images\img6320_C.jpg,0,Scientific Plots & Charts
..\raw_images\img754_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2828_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4084_G.jpg,0,Scientific Plots & Charts
..\raw_images\img3582_E.jpg,8,EBSD Maps
..\raw_images\img2419_D.jpg,0,Scientific Plots & Charts
..\raw_images\img7627_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15465_C_2.jpg,11,Metallographic Microstructures
..\raw_images\img4108_A_2.jpg,0,Scientific Plots & Charts
..\raw_images\img9104_I.jpg,0,Scientific Plots & Charts
..\raw_images\img14201_E_2.jpg,9,Element Distribution Maps
..\raw_images\img4508_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6839_D.jpg,-1,Noise / Mixed
..\raw_images\img5768_C_3.jpg,0,Scientific Plots & Charts
..\raw_images\img15395_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8922_L.jpg,9,Element Distribution Maps
..\raw_images\img6887_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8206_A.jpg,0,Scientific Plots & Charts
..\raw_images\img5614_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6239_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15043_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8712_D_2.jpg,8,EBSD Maps
..\raw_images\img9474_E.jpg,7,SEM Morphology
..\raw_images\img4578_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8189_C.jpg,11,Metallographic Microstructures
..\raw_images\img1821_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11698_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8118_G_2.jpg,9,Element Distribution Maps
..\raw_images\img15725_C.jpg,0,Scientific Plots & Charts
..\raw_images\img1775_D_4.jpg,4,Experimental Equipment
..\raw_images\img6585_B.jpg,11,Metallographic Microstructures
..\raw_images\img6859_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13224_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6905_B.jpg,11,Metallographic Microstructures
..\raw_images\img8246_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9787_F.jpg,-1,Noise / Mixed
..\raw_images\img15577_A.jpg,-1,Noise / Mixed
..\raw_images\img3205_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5434_H.jpg,8,EBSD Maps
..\raw_images\img2720_H_2.jpg,9,Element Distribution Maps
..\raw_images\img14138_D.jpg,11,Metallographic Microstructures
..\raw_images\img6542_G.jpg,-1,Noise / Mixed
