image_id,panel_suffix,visualization_category,visualization_subtype,image_path,caption,summary
composite_img30,single,Schematic/Diagram,Flowchart,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img30_single.jpg,Systematic flowchart illustrating the sequential steps involved in the slurry preparation process.,"This flowchart provides a comprehensive overview of the slurry processing methodology. It outlines the specific sequence of operations required to prepare the slurry, serving as a visual guide for the experimental procedure described in the study. The diagram clarifies the workflow and ensures reproducibility of the material preparation steps."
ceramics_prod_img3719,D,Machine Learning,Confusion Matrix,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img3719_D.jpg,"Test confusion matrix for the ResPHN-type2 model, illustrating the classification accuracy across all classes.","ResPHN-type2 model classification performance is depicted in this confusion matrix, with true labels on the y-axis and predicted labels on the x-axis. Similar to the ResPFSN-type1 model, this architecture demonstrates varied accuracy values across the different classes, providing insight into its specific strengths and weaknesses in label prediction."
ceramics_prod_img18564,A,Simulation,Monte Carlo Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img18564_A.jpg,"Randomly packed circle structure generated for the dataset, displayed as a 128 × 128 pixel image.","This panel displays a 128 × 128 pixel image representing a structure of randomly packed circles. This geometry is part of a generated dataset designed to cover a wide range of porosities, which helps in effectively capturing the full spectrum of thermal conductivities for the study."
ceramics_prod_img32391,D,Machine Learning,Feature Importance Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img32391_D.jpg,"Main effects plot from Taguchi analysis for PEKK, displaying parameter rankings and red-marked optimal levels that correspond to the highest signal-to-noise ratios.","Main effects plot from Taguchi analysis for PEKK displays parameter rankings and red-marked optimal levels that correspond to the highest signal-to-noise ratios. Consistent with the PEEK results, the parameter levels that achieved the greatest signal-to-noise ratios align with the conditions observed in the highest performing specimen group."
ceramics_prod_img27490,A,Electrochemistry,Mott-Schottky Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img27490_A.jpg,Mott-Schottky plots comparing conventional and as-fabricated samples processed at 375 W and 200 mm/s with varying hatch spacing in sodium chloride solution.,"Mott-Schottky plots for conventional and LPBF-fabricated samples reveal electrochemical behavior in sodium chloride solution. All curves demonstrate a negative slope before reaching a potential of -0.2 V, indicating p-type semiconductor behavior prior to the passivation region. These plots characterize the electronic properties of the samples under different hatch spacing conditions."
ceramics_prod_img67897,E,Thermal Analysis,DMA Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img67897_E.jpg,Storage and loss modulus evolution for 50 wt% Al2O3 composite resin during UV curing.,"DMA analysis for 50 wt% Al2O3 composite resin shows the modulus response during UV curing. The storage modulus decreases as the concentration increases to this level, suggesting that higher Al2O3 loading negatively impacts the mechanical properties of the cured composite resin compared to the lower concentration samples."
ceramics_prod_img47861,single,Machine Learning,t-SNE/UMAP/PCA Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img47861_single.jpg,"Thematic evolution map of research trends in the AM-CFRC field, generated via Bibliometrix, illustrating the progression and fragmentation of topics such as continuous natural fiber reinforcements and pre-impregnated filament development.","This thematic evolution map, generated using Bibliometrix, visualizes the research trajectory within the AM-CFRC field. It highlights the fragmentation of additive manufacturing into diverse composite development topics, specifically tracking the emergence of continuous natural fiber reinforcements, pre-preg filaments, and FFF-in-situ impregnation techniques as significant research areas by 2023."
composite_img42193,A,Mechanical Test,Fracture Toughness Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img42193_A.jpg,V-notch impact toughness comparison between as-built and hot-isostatic pressed (HIP) material states.,"This panel displays the V-notch impact toughness results for the material in both as-built and hot-isostatic pressed conditions. The data provides a quantitative assessment of the energy absorption capabilities of the specimens, highlighting the influence of the hot-isostatic pressing process on the overall impact toughness of the tested material."
ni_alloy_img7666,single,Simulation,Phase-Field Simulation,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img7666_single.jpg,"Multifractal spectra and corresponding spatio-temporal diagrams for simulated strain rates of 10^-5, 10^-3, and 10^-2 s^-1.","Multifractal spectra are presented for simulated spatio-temporal diagrams across three distinct strain rates. The insets display the underlying spatio-temporal patterns used for the computation. Analysis reveals that the width of the multifractal spectrum narrows as the strain rate increases, effectively characterizing the transition from CB to A band-types."
composite_img33197,G,Electrochemistry,Rate Capability Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img33197_G.jpg,Dynamic response–recovery curve of the sensor exposed to 5 ppm NO2 concentration.,"The dynamic response–recovery curve demonstrates the sensor's performance when exposed to 5 ppm NO2 concentrations. This testing confirms the sensor's ability to detect and recover from gas exposure, validating the functional efficacy of the integrated conformal NO2 gas sensor developed through the proposed HAM fabrication technology."
ceramics_prod_img19748,E,Microscopy,Optical Micrograph,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img19748_E.jpg,"Intermediate-magnification cross-sectional view of a PETG-CF filament post-tensile test, highlighting fiber morphology.","Intermediate-magnification imaging of the PETG-CF filament cross-section post-tensile test reveals the internal structure of the composite. Observations indicate that PETG-CF exhibits significantly longer fibers compared to PLA-CF samples. The presence of voids remains a critical feature, contributing to the stress concentrations observed during the mechanical failure process."
composite_img7986,C,Spectroscopy,Raman Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img7986_C.jpg,Raman spectra highlighting the vibrational signatures of the manganese-doped whitlockite powder.,"Raman spectra of the scaffolds exhibit similar trends across all groups, featuring consistent characteristic peaks associated with Si–O–Si, Ca–O, and Mg–O bonds. These results confirm that the incorporation of Mn2+ ions does not induce significant structural changes within the strontium-magnesium whitlockite lattice."
ni_alloy_img30322,C,Generic Plot,Arrhenius Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img30322_C.jpg,Arrhenius plots showing the natural logarithm of the diffusion-limited current density (ln jd) versus the reciprocal of absolute temperature (1/T) for all tested electrodes.,Arrhenius plots are constructed by plotting the natural logarithm of the diffusion-limited current density against the reciprocal of the absolute temperature for all tested electrodes. This graphical representation allows for the determination of the apparent activation energy for the hydrogen peroxide reduction reaction based on the temperature-dependent chronoamperometric data.
ni_alloy_img30091,A,Simulation,MD Snapshot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img30091_A.jpg,"Atomic stress contour map within the (1 1 1) slip plane of a screw dislocation at 1100 K with 17 at.% Re, exhibiting Interaction Mode I.","This atomic stress contour map at 1100 K and 17 at.% Re displays Interaction Mode I characteristics. A pronounced tensile stress band forms ahead of the screw dislocation along the slip plane as it approaches the phase interface, with prominent stress concentration zones visible near the dislocation core."
